id,title,incident_on,min_lon,min_lat,max_lon,max_lat
73672,"Landslide at Balghas , Dhorpatan Municipality-4",06-08-2024,83.17771771,28.31772508,83.30396167,28.39246398
73673,"Landslide at Bisauna , Resunga Municipality-14",06-08-2024,83.27507659,28.07684596,83.32676702,28.12053287
73678,Landslide at Chautara SangachokGadhi Municipality-11,06-08-2024,85.679308,27.64171227,85.73169921,27.7008869
73680,"Landslide at Arkhole, Dhankuta Municipality-2",06-08-2024,87.32946555,26.98687752,87.3796788,27.0493181
73681,"Landslide at Dablyang , Baglung Municipality-10",06-08-2024,83.59041065,28.21616024,83.62992101,28.26078699
73682,"Landslide at Baksila , Halesi Tuwachung Municipality-11",06-08-2024,86.67033655,27.0883669,86.75116851,27.18809898
73684,"Landslide at Basbari Drinking Water Office, Kageshwori Manahora Municipality-9",06-08-2024,85.36459131,27.68919261,85.38676172,27.70706524
73686,"Landslide at Chiplegauda Chowk , Kageshwori Manahora Municipality-9",06-08-2024,85.36459131,27.68919261,85.38676172,27.70706524
73687,"Landslide at Nagarkot , Bhaktapur Municipality-9",06-08-2024,85.43420691,27.67261686,85.44891996,27.67756656
73688,"Landslide at Manbahadur Marga , Kageshwori Manahora Municipality-9",06-08-2024,85.36459131,27.68919261,85.38676172,27.70706524
73690,"Landslide at Aarupata, Badigad Rural Municipality-10",06-08-2024,83.09357093,28.25015715,83.14393114,28.29479524
73691,"Landslide at Darling Kabhrakharka , Dhorpatan Municipality-4",06-08-2024,83.17771771,28.31772508,83.30396167,28.39246398
73708,"Landslide at Salpu , Molung Rural Municipality-1",06-08-2024,86.43498058,27.29580946,86.48449307,27.34125429
73662,"Landslide at Pokharekhola , Netrawati Dabjong Rural Municipality-1",05-08-2024,84.92008082,28.00038689,84.99090156,28.03111331
73666,"Landslide at Bhirkharka , Halesi Tuwachung Municipality-11",05-08-2024,86.67033655,27.0883669,86.75116851,27.18809898
73683,"Landslide at Kharsubayan , Gokulganga Rural Municipality-4",05-08-2024,86.14431564,27.50900248,86.21422496,27.55083655
73689,"Landslide at Gadada  Tole , Gaumul Rural Municipality-1",05-08-2024,81.43507757,29.511634,81.57276609,29.69247101
73692,"Landslide at Sisneri , Molung Rural Municipality-1",05-08-2024,86.43498058,27.29580946,86.48449307,27.34125429
73693,"Landslide at Bharyang , Molung Rural Municipality-1",05-08-2024,86.43498058,27.29580946,86.48449307,27.34125429
73677,"Landslide at Tuti , Surma Rural Municipality-1",04-08-2024,81.08536992,29.61750602,81.2229145,29.82287492
73599,"Landslide at Madungara , Apihimal Rural Municipality-6",02-08-2024,80.72150068,29.774431,80.83223736,29.92995108
73604,"Landslide at Matakharka , Birendranagar Municipality-14",02-08-2024,81.56930253,28.62552961,81.64086967,28.69224846
73606,Landslide at Phaktanglung Rural Municipality-6,02-08-2024,87.71183495,27.49151796,88.20166777,27.90595938
73618,"Landslide at Kamidanda , Rolpa Municipality-10",02-08-2024,82.63861451,28.31188035,82.71498855,28.43185747
73627,"Landslide at Lasunbari , Banfikot Rural Municipality-6",02-08-2024,82.42511763,28.69332702,82.46256074,28.74604354
73629,"Landslide at Udimdhunga , Banfikot Rural Municipality-6",02-08-2024,82.42511763,28.69332702,82.46256074,28.74604354
73590,"Landslide at Kanchi Bazar , Birendranagar Municipality-15",01-08-2024,81.65991254,28.61803038,81.72866192,28.67988206
73594,"Landslide at Golekudi , Apihimal Rural Municipality-6",01-08-2024,80.72150068,29.774431,80.83223736,29.92995108
73597,"Landslide at Majhgaau , Machhapuchchhre Rural Municipality-2",01-08-2024,83.94813972,28.305277,84.06603578,28.41397834
73608,Landslide at Diktel Rupakot Majhuwagadhi Municipality-14,01-08-2024,86.69052489,27.18760224,86.75898313,27.2400738
73609,"Landslide at Gadiyalo , Gokulganga Rural Municipality-4",01-08-2024,86.14431564,27.50900248,86.21422496,27.55083655
73612,"Landslide at Tritiya Patle , Phidim Municipality-11",01-08-2024,87.76532587,27.12822481,87.83098637,27.17332166
73613,"Landslide at Bagale Gaau , Phaktanglung Rural Municipality-6",01-08-2024,87.71183495,27.49151796,88.20166777,27.90595938
73614,"Landslide at Maludanda, Bigu Rural Municipality-1",01-08-2024,86.07927822,27.81742183,86.29998206,28.17417557
73513,"Landslide at Phutung Naagpokhari , Kageshwori Manahora Municipality-9",31-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73521,"Landslide at Jure , Balefi Rural Municipality-8",31-07-2024,85.84047598,27.75481801,85.87720715,27.76798112
73527,"Landslide at Jimwal Tole , Suryagadhi Rural Municipality-4",31-07-2024,85.2144156,27.91643261,85.26486965,27.95002711
73528,"Landslide at Shree Chaur , Molung Rural Municipality-1",31-07-2024,86.43498058,27.29580946,86.48449307,27.34125429
73529,"Landslide at Kami Gaau , Nechasalyan Rural Municipality-6",31-07-2024,86.5493195,27.39750117,86.63123672,27.44798225
73531,Landslide at Kathmandu Metropolitan City-32,31-07-2024,85.3333604,27.6679771,85.37030223,27.71073738
73532,"Landslide at Salleri Kaflepani , Molung Rural Municipality-1",31-07-2024,86.43498058,27.29580946,86.48449307,27.34125429
73538,"Landslide at Phalate , Molung Rural Municipality-1",31-07-2024,86.43498058,27.29580946,86.48449307,27.34125429
73548,"Landslide at Belidanda , Nechasalyan Rural Municipality-6",31-07-2024,86.5493195,27.39750117,86.63123672,27.44798225
73552,"Landslide at Thalakhum , Khumbupasanglahmu Rural Municipality-3",31-07-2024,86.56391828,27.67450779,86.89989835,27.81638911
73555,"Landslide at Keshavtar , Vyas Municipality-14",31-07-2024,84.30833312,27.87760602,84.35966588,27.95877773
73559,"Landslide at Satbhai Tole , Gokulganga Rural Municipality-4",31-07-2024,86.14431564,27.50900248,86.21422496,27.55083655
73560,"Landslide at Baguwa , Melamchi Municipality-10",31-07-2024,85.57356404,27.79624161,85.61388187,27.83970473
73562,"Landslide at Thalakhum , Netrawati Dabjong Rural Municipality-1",31-07-2024,84.92008082,28.00038689,84.99090156,28.03111331
73570,"Landslide at Diktelbari , Halesi Tuwachung Municipality-11",31-07-2024,86.67033655,27.0883669,86.75116851,27.18809898
73592,"Landslide at Bhalukhop , Gokulganga Rural Municipality-4",31-07-2024,86.14431564,27.50900248,86.21422496,27.55083655
73500,Landslide at Mahabu Rural Municipality-2,30-07-2024,81.66694229,28.85294574,81.6999118,28.91271048
73549,"Landslide at Sisne , Halesi Tuwachung Municipality-11",30-07-2024,86.67033655,27.0883669,86.75116851,27.18809898
73469,Landslide at Gaumul Rural Municipality-1,29-07-2024,81.43507757,29.511634,81.57276609,29.69247101
73470,"Landslide at Tamu - Gauri Tole , Marsyangdi Rural Municipality-7",29-07-2024,84.38844356,28.28122197,84.61669057,28.47810652
73473,"Landslide at Namhardi , Banfikot Rural Municipality-6",29-07-2024,82.42511763,28.69332702,82.46256074,28.74604354
73491,"Landslide at Bhuneshwor Tole , Surnaya Rural Municipality-5",29-07-2024,80.56295374,29.48352759,80.6378394,29.55263875
73437,"Landslide at Jure, Jugal Rural Municipality-2",28-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73443,"Landslide at Resha , Dharche Rural Municipality-5",28-07-2024,84.77574082,28.16370382,84.87698767,28.34008661
73447,"Landslide at Kalopahiro , Makawanpurgadhi Rural Municipality-5",28-07-2024,85.05702439,27.43560124,85.12019398,27.48831754
73457,"Landslide at Aathmile , Kageshwori Manahora Municipality-9",28-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73492,"Landslide at Holpu , Molung Rural Municipality-1",28-07-2024,86.43498058,27.29580946,86.48449307,27.34125429
73445,"Landslide at Nimtola , Alital Rural Municipality-3",27-07-2024,80.42978267,29.12482712,80.53868024,29.23661865
73462,"Landslide at Baguwa , Makawanpurgadhi Rural Municipality-5",27-07-2024,85.05702439,27.43560124,85.12019398,27.48831754
73427,"Landslide at Daklang , Jugal Rural Municipality-2",26-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73488,"Landslide at Das , Raghuganga Rural Municipality-8",26-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73404,"Landslide at Banuwaghumti , Gosaikunda Rural Municipality-4",25-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73412,"Landslide at Balitar , Bigu Rural Municipality-1",25-07-2024,86.07927822,27.81742183,86.29998206,28.17417557
73416,Landslide at Kageshwori Manahora Municipality-9,25-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73418,"Landslide at Dobhane , Bhojpur Municipality-11",25-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73424,"Landslide at Chhedachaur , Kuse Rural Municipality-7",25-07-2024,82.1649199,28.83833526,82.23465582,28.89598773
73426,"Landslide at Pharpu, Gokulganga Rural Municipality-4",25-07-2024,86.14431564,27.50900248,86.21422496,27.55083655
73433,"Landslide at Dhalaun , Surma Rural Municipality-1",25-07-2024,81.08536992,29.61750602,81.2229145,29.82287492
73408,"Landslide at Pipal Chautara, Mahabu Rural Municipality-2",24-07-2024,81.66694229,28.85294574,81.6999118,28.91271048
73409,"Landslide at Khahare Buspark , Konjyosom Rural Municipality-4",24-07-2024,85.31847231,27.5384786,85.36589926,27.55891782
73411,"Landslide at Rokaya Tole, Mahabu Rural Municipality-2",24-07-2024,81.66694229,28.85294574,81.6999118,28.91271048
73415,"Landslide at Pakherol , Banfikot Rural Municipality-6",24-07-2024,82.42511763,28.69332702,82.46256074,28.74604354
73377,"Landslide at Archale , Suryagadhi Rural Municipality-4",23-07-2024,85.2144156,27.91643261,85.26486965,27.95002711
73381,"Landslide at Sindhukot , Jugal Rural Municipality-2",23-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73386,"Landslide at Lalighat , Pachaljharana Rural Municipality-3",23-07-2024,81.70255866,29.17727992,81.80798063,29.25665096
73393,"Landslide at Tumme, Silichong Rural Municipality-4",23-07-2024,87.11368391,27.44755823,87.16304362,27.52829742
73398,"Landslide at Rupendra Khada , Sani Bheri Rural Municipality-9",23-07-2024,82.34841708,28.63015063,82.39178361,28.6592185
73399,"Landslide at Sarkidera , Banfikot Rural Municipality-6",23-07-2024,82.42511763,28.69332702,82.46256074,28.74604354
73363,"Landslide at Babiyachaur , Rolpa Municipality-10",22-07-2024,82.63861451,28.31188035,82.71498855,28.43185747
73380,"Landslide at Nempang , Bhojpur Municipality-11",22-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73392,"Landslide at Gorjalu , Putha Uttarganga Rural Municipality-4",22-07-2024,82.78596731,28.66662148,82.83889772,28.72272196
73432,Landslide at Khandbari Municipality-7,22-07-2024,87.20220932,27.36909377,87.23760611,27.40124225
73343,"Landslide at Mahabhir, Raghuganga Rural Municipality-8",21-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73344,"Landslide at Lakuribhanjyang, Mahalaxmi Municipality-10",21-07-2024,85.4076123,27.59273948,85.43569443,27.62128753
73345,"Landslide at Aryalgaau , Kageshwori Manahora Municipality-9",21-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73352,"Landslide at Seradil , Simkot Rural Municipality-3",21-07-2024,81.84574098,29.9423704,81.92143068,30.07094363
73329,"Landslide at Pipalkunda , Shikhar Municipality-2",20-07-2024,80.77682938,29.15458593,80.91028983,29.24746269
73351,"Landslide at Bacha chauka , Surma Rural Municipality-1",20-07-2024,81.08536992,29.61750602,81.2229145,29.82287492
73353,"Landslide at Iswa , Phaktanglung Rural Municipality-6",20-07-2024,87.71183495,27.49151796,88.20166777,27.90595938
73282,"Landslide at Kavresthali , Kageshwori Manahora Municipality-9",19-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73306,"Landslide at Chaurigaau , Apihimal Rural Municipality-6",19-07-2024,80.72150068,29.774431,80.83223736,29.92995108
73307,"Landslide at Chhipang , Apihimal Rural Municipality-6",19-07-2024,80.72150068,29.774431,80.83223736,29.92995108
73312,Landslide at Phaktanglung Rural Municipality-6,19-07-2024,87.71183495,27.49151796,88.20166777,27.90595938
73317,"Landslide at Bolde , Jugal Rural Municipality-2",19-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73318,"Landslide at Lahareni , Rhishing Rural Municipality-1",19-07-2024,84.22214701,27.89768723,84.31423683,27.96913505
73321,"Landslide at Kukhure , Suryagadhi Rural Municipality-4",19-07-2024,85.2144156,27.91643261,85.26486965,27.95002711
73337,"Landslide at Maisthan , Rolpa Municipality-10",19-07-2024,82.63861451,28.31188035,82.71498855,28.43185747
73355,"Landslide at Matel, Bhojpur Municipality-11",19-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73362,"Landslide at Balupata , Pachaljharana Rural Municipality-3",19-07-2024,81.70255866,29.17727992,81.80798063,29.25665096
73285,"Landslide at Pachhawang , Putha Uttarganga Rural Municipality-4",18-07-2024,82.78596731,28.66662148,82.83889772,28.72272196
73290,"Landslide at Badumla , Bhojpur Municipality-11",18-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73293,"Landslide at Dendi Sherpa , Solududhakunda Municipality-10",18-07-2024,86.4349053,27.42132732,86.51840445,27.534091
73297,"Landslide at Dholya Kathach Tole , Surnaya Rural Municipality-5",18-07-2024,80.56295374,29.48352759,80.6378394,29.55263875
73298,"Landslide at Swal , Surnaya Rural Municipality-5",18-07-2024,80.56295374,29.48352759,80.6378394,29.55263875
73301,"Landslide at Guphathumki , Illam Municipality-12",18-07-2024,87.86322238,26.87229975,87.91259276,26.92240266
73302,"Landslide at Bandungrisain , Shikhar Municipality-10",18-07-2024,80.73257383,29.26691787,80.80352273,29.30888436
73305,"Landslide at Temba , Phaktanglung Rural Municipality-6",18-07-2024,87.71183495,27.49151796,88.20166777,27.90595938
73308,"Landslide at Tapethok , Phaktanglung Rural Municipality-6",18-07-2024,87.71183495,27.49151796,88.20166777,27.90595938
73310,"Landslide at Behind Teaching Hospital , Kageshwori Manahora Municipality-9",18-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73255,"Landslide at Sadhane , Kushma Municipality-10",17-07-2024,83.69072225,28.18684882,83.72463574,28.22469922
73263,"Landslide at Lahare, Gosaikunda Rural Municipality-4",17-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73268,"Landslide at Goldhunga Devisthan , Kageshwori Manahora Municipality-9",17-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73269,"Landslide at Raneda Tole , Gaumul Rural Municipality-1",17-07-2024,81.43507757,29.511634,81.57276609,29.69247101
73270,"Landslide at Lyawoti , Apihimal Rural Municipality-6",17-07-2024,80.72150068,29.774431,80.83223736,29.92995108
73272,"Landslide at Laya , Gaumul Rural Municipality-1",17-07-2024,81.43507757,29.511634,81.57276609,29.69247101
73295,"Landslide at Mallesi , Surma Rural Municipality-1",17-07-2024,81.08536992,29.61750602,81.2229145,29.82287492
73225,"Landslide at Biluwa Dhovan , Khandbari Municipality-7",16-07-2024,87.20220932,27.36909377,87.23760611,27.40124225
73229,Landslide at Gosaikunda Rural Municipality-4,16-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73230,"Landslide at Grang , Gosaikunda Rural Municipality-4",16-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73239,"Landslide at Damthala , Bhojpur Municipality-11",16-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73241,"Landslide at Bakhumma , Salpasilichho Rural Municipality-5",16-07-2024,86.90601847,27.37905035,87.02640578,27.4592927
73244,"Landslide at Dallena , Kuse Rural Municipality-7",16-07-2024,82.1649199,28.83833526,82.23465582,28.89598773
73250,"Landslide at Maramchi , Jugal Rural Municipality-2",16-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73252,"Landslide at Malima , Bhojpur Municipality-11",16-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73253,"Landslide at Barthan , Pyuthan Municipality-7",16-07-2024,82.85185577,28.10586252,82.88171112,28.13441901
73254,"Landslide at Chhing , Banfikot Rural Municipality-6",16-07-2024,82.42511763,28.69332702,82.46256074,28.74604354
73258,"Landslide at Deku , Khumbupasanglahmu Rural Municipality-3",16-07-2024,86.56391828,27.67450779,86.89989835,27.81638911
73193,"Landslide at Putlachaur , Rolpa Municipality-10",15-07-2024,82.63861451,28.31188035,82.71498855,28.43185747
73194,"Landslide at Sunkada , Surma Rural Municipality-1",15-07-2024,81.08536992,29.61750602,81.2229145,29.82287492
73195,Landslide at Surma Rural Municipality-1,15-07-2024,81.08536992,29.61750602,81.2229145,29.82287492
73199,"Landslide at Khairela , Gauriganga Municipality-9",15-07-2024,80.82804959,28.70369486,80.89714465,28.76321906
73203,"Landslide at Barikhet , Guthichaur Rural Municipality-5",15-07-2024,82.18812634,29.18172722,82.27117334,29.27470683
73204,"Landslide at Saraga , Pachaljharana Rural Municipality-3",15-07-2024,81.70255866,29.17727992,81.80798063,29.25665096
73451,Landslide at Khandbari Municipality-7,15-07-2024,87.20220932,27.36909377,87.23760611,27.40124225
73164,"Landslide at Deurali , Phidim Municipality-11",14-07-2024,87.76532587,27.12822481,87.83098637,27.17332166
73172,"Landslide at Hattisude , Halesi Tuwachung Municipality-11",14-07-2024,86.67033655,27.0883669,86.75116851,27.18809898
73177,Landslide at Shivapuri Rural Municipality-5,14-07-2024,85.35393112,27.82528748,85.39123807,27.86267285
73178,Landslide at Kageshwori Manahora Municipality-9,14-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73183,"Landslide at Laphabazar , Pachaljharana Rural Municipality-3",14-07-2024,81.70255866,29.17727992,81.80798063,29.25665096
73185,"Landslide at Pedang , Phaktanglung Rural Municipality-6",14-07-2024,87.71183495,27.49151796,88.20166777,27.90595938
73209,"Landslide at Grang , Gosaikunda Rural Municipality-4",14-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73210,"Landslide at Grang , Kalika Rural Municipality-1",14-07-2024,85.19327832,28.01701942,85.25437216,28.08594443
73217,Landslide at Gosaikunda Rural Municipality-4,14-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73135,Landslide at Gauriganga Municipality-9,13-07-2024,80.82804959,28.70369486,80.89714465,28.76321906
73147,"Landslide at Sudame , Machhapuchchhre Rural Municipality-2",13-07-2024,83.94813972,28.305277,84.06603578,28.41397834
73157,Landslide at Pachaljharana Rural Municipality-3,13-07-2024,81.70255866,29.17727992,81.80798063,29.25665096
73162,"Landslide at Ghandruk , Annapurna Rural Municipality-11",13-07-2024,83.73185653,28.37769188,83.94915585,28.61343856
73075,"Landslide at Tallotaple, Madi Rural Municipality-11",12-07-2024,84.10685658,28.21165559,84.1489958,28.25711569
73076,"Landslide at Chainpur, Pokhara Lekhnath Metropolitan City-32",12-07-2024,84.07856731,28.09158862,84.128229,28.15324364
73103,"Landslide at Simal Gairi , Gorkha Municipality-13",12-07-2024,84.52159952,27.90490414,84.55852966,27.95919048
73106,"Landslide at Jarebar , Dharche Rural Municipality-5",12-07-2024,84.77574082,28.16370382,84.87698767,28.34008661
73107,"Landslide at Danda Gaau , Dharche Rural Municipality-5",12-07-2024,84.77574082,28.16370382,84.87698767,28.34008661
73109,"Landslide at Titepani , Machhapuchchhre Rural Municipality-2",12-07-2024,83.94813972,28.305277,84.06603578,28.41397834
73111,"Landslide at Simaltar , Rhishing Rural Municipality-1",12-07-2024,84.22214701,27.89768723,84.31423683,27.96913505
73114,"Landslide at Gurautar , Hupsekot Rural Municipality-4",12-07-2024,84.04777179,27.68118015,84.12831313,27.7386686
73115,Landslide at Halesi Tuwachung Municipality-11,12-07-2024,86.67033655,27.0883669,86.75116851,27.18809898
73116,"Landslide at Birethati , Machhapuchchhre Rural Municipality-2",12-07-2024,83.94813972,28.305277,84.06603578,28.41397834
73121,"Landslide at Tallotar , Rhishing Rural Municipality-1",12-07-2024,84.22214701,27.89768723,84.31423683,27.96913505
73123,"Landslide at Satthi , Simkot Rural Municipality-3",12-07-2024,81.84574098,29.9423704,81.92143068,30.07094363
73127,"Landslide at Kwang Deurali , Nisdi Rural Municipality-1",12-07-2024,83.98300083,27.78609065,84.02854046,27.86195678
73132,"Landslide at Narayanghad Mugling Road Section - Simaltal , Bharatpur Metropolitan City-29",12-07-2024,84.42988955,27.71140817,84.52593657,27.82442208
73134,"Landslide at Dallu - Nunari Aani Gumba , Kageshwori Manahora Municipality-9",12-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73136,"Landslide at Maroka Tole Kamerepani , Annapurna Rural Municipality-1",12-07-2024,83.58570808,28.44813084,83.63304812,28.47914161
73137,"Landslide at Aambote , Rhishing Rural Municipality-1",12-07-2024,84.22214701,27.89768723,84.31423683,27.96913505
73138,"Landslide at Asine , Molung Rural Municipality-1",12-07-2024,86.43498058,27.29580946,86.48449307,27.34125429
73141,"Landslide at Syaldanda, Neelakantha Municipality-5",12-07-2024,84.93305234,27.84142227,85.00784264,27.88734695
73142,"Landslide at Bahadurpur , Haripur Municipality-3",12-07-2024,85.54114786,26.96373136,85.58969315,26.98559007
73143,"Landslide at Bhattekhola , Pokhara Lekhnath Metropolitan City-16",12-07-2024,83.95783759,28.24083912,84.04342608,28.32767169
73144,"Landslide at Bhoj , Marsyangdi Rural Municipality-7",12-07-2024,84.38844356,28.28122197,84.61669057,28.47810652
73146,"Landslide at Kasaha Tole , Golbazar Municipality-13",12-07-2024,86.31371151,26.71427013,86.34738204,26.76089132
73168,Landslide at Gosaikunda Rural Municipality-4,12-07-2024,85.39967219,28.1292885,85.80022256,28.38628458
73030,"Landslide at Titaure , Dhorpatan Municipality-4",11-07-2024,83.17771771,28.31772508,83.30396167,28.39246398
73034,"Landslide at Bhyaple , Kushma Municipality-10",11-07-2024,83.69072225,28.18684882,83.72463574,28.22469922
73055,"Landslide at Chausil , Apihimal Rural Municipality-6",11-07-2024,80.72150068,29.774431,80.83223736,29.92995108
73056,"Landslide at Pakuwa , Kushma Municipality-11",11-07-2024,83.70921482,28.20787628,83.74545707,28.24950921
73060,"Landslide at Thoklimba , Phidim Municipality-11",11-07-2024,87.76532587,27.12822481,87.83098637,27.17332166
73061,"Landslide at Tityang Thapaghar , Dhorpatan Municipality-4",11-07-2024,83.17771771,28.31772508,83.30396167,28.39246398
73064,"Landslide at Dahregauda , Halesi Tuwachung Municipality-11",11-07-2024,86.67033655,27.0883669,86.75116851,27.18809898
73068,"Landslide at Bhayalkharka , Marsyangdi Rural Municipality-7",11-07-2024,84.38844356,28.28122197,84.61669057,28.47810652
73074,"Landslide at 17 Kilo, Bharatpur Metropolitan City-29",11-07-2024,84.42988955,27.71140817,84.52593657,27.82442208
73077,"Landslide at Talkot, Pokhara Lekhnath Metropolitan City-19",11-07-2024,83.9326458,28.25616285,83.98265562,28.30704901
73079,Landslide at Dhaulagiri Rural Municipality-7,11-07-2024,83.32181407,28.43361121,83.38705806,28.5034854
73080,"Landslide at Damping , Rhishing Rural Municipality-1",11-07-2024,84.22214701,27.89768723,84.31423683,27.96913505
73082,"Landslide at Prakendi , Marsyangdi Rural Municipality-7",11-07-2024,84.38844356,28.28122197,84.61669057,28.47810652
73093,"Landslide at Mangdine Tole , Dhankuta Municipality-2",11-07-2024,87.32946555,26.98687752,87.3796788,27.0493181
73097,"Landslide at Thulodhimire , Marsyangdi Rural Municipality-7",11-07-2024,84.38844356,28.28122197,84.61669057,28.47810652
73098,"Landslide at Madana , Simkot Rural Municipality-3",11-07-2024,81.84574098,29.9423704,81.92143068,30.07094363
73105,"Landslide at Chimkhola , Raghuganga Rural Municipality-8",11-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73124,"Landslide at Kamerepani Maraka Tole , Raghuganga Rural Municipality-8",11-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73140,Landslide at Gaidahawa Rural Municipality-4,11-07-2024,83.26105741,27.56266489,83.30410267,27.60878857
73148,"Landslide at Buikhuwa , Diprung Chuichumma Rural Municipality-3",11-07-2024,86.72892289,27.07889568,86.79397119,27.11845887
72980,"Landslide at Sahelpata , Pokhara Lekhnath Metropolitan City-27",10-07-2024,84.03382973,28.14764775,84.07725929,28.20420175
73009,"Landslide at Mandredhunga , Raghuganga Rural Municipality-8",10-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73016,Landslide at Halesi Tuwachung Municipality-11,10-07-2024,86.67033655,27.0883669,86.75116851,27.18809898
73017,"Landslide at Jhor , Kageshwori Manahora Municipality-9",10-07-2024,85.36459131,27.68919261,85.38676172,27.70706524
73029,"Landslide at Chhorepatan , Pokhara Lekhnath Metropolitan City-17",10-07-2024,83.94390382,28.16061892,84.01057757,28.20169956
73035,"Landslide at Jalbire River , Jugal Rural Municipality-2",10-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73036,"Landslide at Kabeli River , Phidim Municipality-11",10-07-2024,87.76532587,27.12822481,87.83098637,27.17332166
73038,"Landslide at Ramche , Jugal Rural Municipality-2",10-07-2024,85.69277115,27.85759222,85.79686022,28.04745458
73042,Landslide at Surma Rural Municipality-1,10-07-2024,81.08536992,29.61750602,81.2229145,29.82287492
73043,"Landslide at Talloghale Chhap , Bhanu Municipality-12",10-07-2024,84.3397134,28.06947435,84.39951906,28.10537737
73044,"Landslide at Chimkhola , Raghuganga Rural Municipality-8",10-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73046,"Landslide at Karuwa , Machhapuchchhre Rural Municipality-2",10-07-2024,83.94813972,28.305277,84.06603578,28.41397834
73071,"Landslide at Roke Gaau , Raghuganga Rural Municipality-8",10-07-2024,83.42055015,28.48904911,83.53806011,28.69745521
73072,Landslide at Kushma Municipality-10,10-07-2024,83.69072225,28.18684882,83.72463574,28.22469922
72948,"Landslide at Salli Bissaini , Putha Uttarganga Rural Municipality-4",09-07-2024,82.78596731,28.66662148,82.83889772,28.72272196
72955,"Landslide at Bagmara , Illam Municipality-12",09-07-2024,87.86322238,26.87229975,87.91259276,26.92240266
72958,"Landslide at Baseri Bisauna , Katari Municipality-12",09-07-2024,86.34573551,27.03236435,86.40205606,27.09840872
72967,"Landslide at Bhanjyang , Dharan Submetropolitan City-20",09-07-2024,87.19872123,26.8085857,87.30669772,26.8787981
72968,"Landslide at Toribari , Triyuga Municipality-15",09-07-2024,86.68873709,26.86937606,86.76811032,26.94506296
72973,"Landslide at Dummana, Bhojpur Municipality-11",09-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
72974,"Landslide at Samabesi Tole , Rautamai Rural Municipality-7",09-07-2024,86.60214311,26.88376529,86.67347335,26.967371
72976,"Landslide at Sana Agul , Bhumekasthan Municipality-7",09-07-2024,83.01225344,27.93547383,83.0791275,27.98388952
72982,"Landslide at Malbase , Bhojpur Municipality-11",09-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
72984,"Landslide at Ghare Phul Chowk , Rautamai Rural Municipality-7",09-07-2024,86.60214311,26.88376529,86.67347335,26.967371
72985,"Landslide at Chuhar , Bhojpur Municipality-11",09-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
72986,"Landslide at Bakhor , Khumbupasanglahmu Rural Municipality-3",09-07-2024,86.56391828,27.67450779,86.89989835,27.81638911
72987,"Landslide at Thapa Tole, Khumbupasanglahmu Rural Municipality-3",09-07-2024,86.56391828,27.67450779,86.89989835,27.81638911
72991,"Landslide at Boksetar , Bhojpur Municipality-11",09-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
72994,"Landslide at Sukrabare , Phedap Rural Municipality-3",09-07-2024,87.54506206,27.12262229,87.59479314,27.17792227
72997,"Landslide at Huge , Bhojpur Municipality-11",09-07-2024,87.06512192,27.12633704,87.10493021,27.19118282
73007,"Landslide at Guthitar , Dhankuta Municipality-2",09-07-2024,87.32946555,26.98687752,87.3796788,27.0493181
73277,Landslide at Phaktanglung Rural Municipality-6,09-07-2024,87.71183495,27.49151796,88.20166777,27.90595938
73354,"Landslide at Goldhapbesi , Illam Municipality-12",09-07-2024,87.86322238,26.87229975,87.91259276,26.92240266
